MITRE ATT&CK Tactic,MITRE ATT&CK Technique,Description,Windows Event IDs,Threat Name/Tool/CVE,Question,Answer
TA0003-Persistence,T1098.xxx-Account manipulation,User account with password set to never expire detected,4738,,What vulnerabilities are related to T1098.xxx-Account manipulation?,The vulnerabilities related to T1098.xxx-Account manipulation include nan.
TA0003-Persistence,T1098.xxx-Account manipulation,User account with password set to never expire detected,4738,,What does it mean when User account with password set to never expire detected appears in logs?,"When 'User account with password set to never expire detected' appears in logs, it indicates an occurrence of Event ID(s) 4738 under tactic TA0003-Persistence and technique T1098.xxx-Account manipulation."
TA0003-Persistence,T1098.xxx-Account manipulation,User account with password set to never expire detected,4738,,In which scenarios might User account with password set to never expire detected be detected?,"'User account with password set to never expire detected' might be detected in scenarios involving the T1098.xxx-Account manipulation technique under the TA0003-Persistence tactic, possibly related to threat(s) nan."
TA0003-Persistence,T1098.xxx-Account manipulation,User account with password set to never expire detected,4738,,What behavior indicates the use of T1098.xxx-Account manipulation?,"The behavior indicating the use of T1098.xxx-Account manipulation includes events such as 'User account with password set to never expire detected', often marked by Event ID(s) 4738."
TA0003-Persistence,T1098.xxx-Account manipulation,User account with password set to never expire detected,4738,,What patterns might signify T1098.xxx-Account manipulation activity?,"Patterns that may signify T1098.xxx-Account manipulation activity include log entries of Event ID(s) 4738, particularly descriptions like 'User account with password set to never expire detected'."
TA0003-Persistence,T1098.xxx-Account manipulation,User account with password set to never expire detected,4738,,How can an organization respond to detections of User account with password set to never expire detected?,Organizations can respond to detections of 'User account with password set to never expire detected' by monitoring Event ID(s) 4738 and implementing mitigations against T1098.xxx-Account manipulation.
TA0003-Persistence,T1098.xxx-Account manipulation,User account with password set to never expire detected,4738,,What preventive actions can reduce the risk of T1098.xxx-Account manipulation?,Preventive actions that can reduce the risk of T1098.xxx-Account manipulation include proactive monitoring for User account with password set to never expire detected and event ID(s) 4738.
TA0003-Persistence,T1098.xxx-Account manipulation,User account with password set to not require detected,4738,,What events indicate User account with password set to not require detected?,The events that indicate 'User account with password set to not require detected' include Event ID(s) 4738.
TA0003-Persistence,T1098.xxx-Account manipulation,User account with password set to not require detected,4738,,Which Event ID(s) should be monitored for User account with password set to not require detected?,"To monitor for 'User account with password set to not require detected', look for Event ID(s) 4738."
TA0003-Persistence,T1098.xxx-Account manipulation,User account with password set to not require detected,4738,,Which tools or threats are associated with the technique T1098.xxx-Account manipulation?,The tools or threats associated with T1098.xxx-Account manipulation include nan.
TA0003-Persistence,T1098.xxx-Account manipulation,User account with password set to not require detected,4738,,What vulnerabilities are related to T1098.xxx-Account manipulation?,The vulnerabilities related to T1098.xxx-Account manipulation include nan.
TA0003-Persistence,T1098.xxx-Account manipulation,User account with password set to not require detected,4738,,What does it mean when User account with password set to not require detected appears in logs?,"When 'User account with password set to not require detected' appears in logs, it indicates an occurrence of Event ID(s) 4738 under tactic TA0003-Persistence and technique T1098.xxx-Account manipulation."
TA0003-Persistence,T1098.xxx-Account manipulation,User account with password set to not require detected,4738,,In which scenarios might User account with password set to not require detected be detected?,"'User account with password set to not require detected' might be detected in scenarios involving the T1098.xxx-Account manipulation technique under the TA0003-Persistence tactic, possibly related to threat(s) nan."
TA0003-Persistence,T1098.xxx-Account manipulation,User account with password set to not require detected,4738,,What behavior indicates the use of T1098.xxx-Account manipulation?,"The behavior indicating the use of T1098.xxx-Account manipulation includes events such as 'User account with password set to not require detected', often marked by Event ID(s) 4738."
TA0003-Persistence,T1098.xxx-Account manipulation,User account with password set to not require detected,4738,,What patterns might signify T1098.xxx-Account manipulation activity?,"Patterns that may signify T1098.xxx-Account manipulation activity include log entries of Event ID(s) 4738, particularly descriptions like 'User account with password set to not require detected'."
TA0003-Persistence,T1098.xxx-Account manipulation,User account with password set to not require detected,4738,,How can an organization respond to detections of User account with password set to not require detected?,Organizations can respond to detections of 'User account with password set to not require detected' by monitoring Event ID(s) 4738 and implementing mitigations against T1098.xxx-Account manipulation.
TA0003-Persistence,T1098.xxx-Account manipulation,User account with password set to not require detected,4738,,What preventive actions can reduce the risk of T1098.xxx-Account manipulation?,Preventive actions that can reduce the risk of T1098.xxx-Account manipulation include proactive monitoring for User account with password set to not require detected and event ID(s) 4738.
TA0003-Persistence,T1098.xxx-Account manipulation,User password change using current hash password - ChangeNTLM,4723,Mimikatz,What events indicate User password change using current hash password - ChangeNTLM?,The events that indicate 'User password change using current hash password - ChangeNTLM' include Event ID(s) 4723.
TA0003-Persistence,T1098.xxx-Account manipulation,User password change using current hash password - ChangeNTLM,4723,Mimikatz,Which Event ID(s) should be monitored for User password change using current hash password - ChangeNTLM?,"To monitor for 'User password change using current hash password - ChangeNTLM', look for Event ID(s) 4723."
TA0003-Persistence,T1098.xxx-Account manipulation,User password change using current hash password - ChangeNTLM,4723,Mimikatz,Which tools or threats are associated with the technique T1098.xxx-Account manipulation?,The tools or threats associated with T1098.xxx-Account manipulation include Mimikatz.
